transaction_id,customer_id,timestamp,hour_of_day,day_of_week,amount,avg_amount_30d,amount_to_avg_ratio,mcc,merchant_name,merchant_risk_base,channel,device_type,device_fingerprint,is_new_device,is_night_time,tx_count_1h,tx_count_24h,geo_distance_km,latitude,longitude,is_fraud
c66eb4cc-c539-47c3-95fd-c7b0c79e4cdf,01257504-9bc4-4a81-a332-8f69844298ca,2026-07-18T04:33:08,4,5,25.53,29.31,0.871,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_ANDROID,dev_fp_13_5557,0,1,1,1,0.13,51.52231677690982,-0.10317994279720329,0
e23d5ef0-0d03-431f-8de2-582fd4bc45ba,cff3604f-4026-4377-ae6b-ec8fb9585bb3,2026-07-18T04:34:15,4,5,7.11,9.01,0.789,5732,Currys PC World,25,POS,WEB_BROWSER_CHROME,dev_fp_843_1599,0,1,1,4,6.12,55.933086081253265,-3.1500209299332966,0
b64b557c-e715-44f4-bf4f-ef0fa82b4878,1c522a1e-c78c-4463-9661-4665188e3b1d,2026-07-18T04:37:47,4,5,24.37,54.6,0.446,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_1228_2578,0,1,1,4,1.74,51.513326515040504,-0.12875056692700723,0
52c53c9e-61cd-4ec4-8be2-c07bc1c3c153,8ffdb282-547e-435c-98bd-593eb79ac66b,2026-07-18T04:41:08,4,5,14.89,15.72,0.947,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_461_2143,0,1,2,1,3.74,51.522509185656794,-0.156384170584464,0
f7bd4fa6-bf69-4f2f-bc77-e5b68260be11,4bc03e04-45d1-401f-891f-496486f003c3,2026-07-18T04:43:57,4,5,13.1,9.33,1.404,4111,Transport for London (TfL),2,ONLINE_BANKING,MOBILE_IOS,dev_fp_1147_9843,0,1,1,2,2.58,52.46381753991364,-1.9020680504467595,0
e3c80ff3-ab71-417e-b1bd-f1bbab079950,eaab356d-1873-41a2-af57-e51f796faad4,2026-07-18T04:44:37,4,5,6.2,5.52,1.123,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_177_1158,0,1,1,3,1.39,51.426974089651786,-2.6276406767451843,0
70327e6e-a98d-45d8-a0e6-b7a941fe78d9,ab0e76c7-7fa1-4cb6-afe0-e906849002c2,2026-07-18T04:46:09,4,5,18.86,19.89,0.948,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_661_5458,0,1,1,1,2.68,51.49250071584007,-0.09312743525513917,0
abcf16f1-58bc-4810-8fd6-120f5447c6f0,dc693e52-f7b6-487c-b5c6-cf9a3299df53,2026-07-18T04:50:52,4,5,48.68,51.43,0.947,4111,Transport for London (TfL),2,ONLINE_BANKING,MOBILE_IOS,dev_fp_233_4501,0,1,2,3,3.59,52.48740276980653,-1.887581800184317,0
f94e176f-7fae-4a1c-a800-d17d973416e7,e10dd70b-e67d-4c17-bb38-8fdd584d276c,2026-07-18T04:52:03,4,5,9.4,10.87,0.865,5541,Shell Petrol UK,8,ONLINE_BANKING,WEB_BROWSER_CHROME,dev_fp_1004_3421,0,1,2,1,2.21,53.805544242684675,-1.5346746762307901,0
b56e2abb-0bf3-47fe-9f2f-2004ab0797eb,63ef0324-b8bd-4ac5-8d97-ca90b4f01f11,2026-07-18T04:54:30,4,5,36.27,54.5,0.666,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_952_5067,0,1,2,2,1.66,55.006977573100414,-1.608657463965621,0
99f8aa41-d561-4c0b-a189-8f8eee0b93e6,f3260cf8-2f99-4f9a-bee7-4276839001dc,2026-07-18T04:56:25,4,5,20.22,15.78,1.281,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_265_6238,0,1,1,2,3.17,51.514826436775756,-0.07838312994950569,0
bc447397-c7d1-4536-9e99-dcea2a223ab7,e1856166-1aef-43e9-ad0c-5c63f621c73e,2026-07-18T05:00:34,5,5,55.78,40.78,1.368,5541,Shell Petrol UK,8,POS,MOBILE_IOS,dev_fp_234_8752,0,1,1,2,0.71,51.535450648351016,-0.09304535952996364,0
a056f7f8-6694-4ba1-8918-4e1489ad3c36,ad1c060d-ee09-4159-98f9-b952ab4b9777,2026-07-18T05:03:24,5,5,9.89,12.91,0.766,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_IOS,dev_fp_278_5892,0,1,2,2,3.73,53.780155297264116,-1.5507571605495871,0
0878a85f-f074-4323-a04f-fc065e1812d4,9c44d506-7e70-451f-a5d0-20eb89bc4efb,2026-07-18T05:06:24,5,5,25.89,39.49,0.656,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_IOS,dev_fp_1185_4350,0,1,1,3,0.4,51.51850015579852,-0.10826515974832805,0
156d4bbb-b495-4502-8b90-7c2ddd4300ba,acbeb40b-86d7-4bb0-91ec-e933b88a1851,2026-07-18T05:10:29,5,5,6.38,30.15,0.212,5411,Sainsbury's Supermarkets,5,ATM,WEB_BROWSER_CHROME,dev_fp_184_1653,0,1,1,2,1.75,55.950240124667346,-3.216636643928467,0
3b838a31-0f23-41c6-bf24-b05ba7774a23,4016e267-83d6-4899-976e-859eb2cc4e5a,2026-07-18T05:15:01,5,5,6.57,18.93,0.347,5311,Amazon UK Retail,10,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_512_3588,0,1,2,3,2.61,55.96159700675606,-3.1615103650473526,0
fcfe28e8-1b3d-467a-a812-40651453c223,a72e2f1c-13de-4b3a-82ee-dbcdda627c5d,2026-07-18T05:17:47,5,5,38.8,31.82,1.219,5812,Costa Coffee,4,MOBILE_APP,MOBILE_IOS,dev_fp_767_1715,0,1,1,2,4.27,53.51447923110745,-2.2256337173505005,0
874d8a8f-144e-499c-94b6-01d6998eeca7,347f5440-4da4-4f4f-8b24-022b8bb979dd,2026-07-18T05:19:55,5,5,4.8,9.21,0.521,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_226_3851,0,1,2,1,2.75,53.48605982774625,-2.2548187198238847,0
73578d88-a214-4a77-b754-1b5be526b5f7,b17d810b-65ef-4cf7-a5f4-ee28956c4f2d,2026-07-18T05:24:13,5,5,10.8,10.63,1.016,5411,Tesco Stores UK,5,POS,WEB_BROWSER_SAFARI,dev_fp_756_4509,0,1,1,2,1.29,51.492094136007715,-0.10955592505574371,0
95a4c0fe-0637-44ef-aaeb-241d58755dd9,15bdc53e-c258-4856-8bee-ac604f6e75f1,2026-07-18T05:28:25,5,5,618.67,38.74,15.97,4829,Western Union Wire,80,MOBILE_APP,MOBILE_ANDROID,hacker_dev_6f411540,1,1,4,7,8.28,51.4874408351939,-0.24203957700768175,1
c41e5e74-f124-4887-aac7-d05de24ce661,f8b71250-6fe3-4810-a46c-bbb14ae603a9,2026-07-18T05:32:03,5,5,8.85,12.7,0.697,4829,Western Union Wire,80,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_85_7932,0,1,1,4,2.33,54.97007970723104,-1.6114369077867587,0
adb8fb5a-4cf3-4238-83b0-87b5cb810006,a6c01e47-98b8-4a60-b744-5f66863dcfc8,2026-07-18T05:33:50,5,5,33.59,30.54,1.1,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_ANDROID,dev_fp_453_3522,0,1,1,1,4.67,52.48635084127223,-1.8960492693928637,0
e55fc51f-8abb-4c07-a6ad-be6629d0a906,96fa8147-c07b-4905-bcb2-306cadea849e,2026-07-18T05:35:32,5,5,61.39,44.42,1.382,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_IOS,dev_fp_293_7211,0,1,2,2,1.26,51.5410810816609,-0.13043975677428132,0
765ccadc-d5ee-41cf-aa3b-08eddac087c5,40a274ca-8fed-4113-a9af-b2c6469c3e48,2026-07-18T05:40:12,5,5,17.89,29.65,0.603,5812,Costa Coffee,4,POS,WEB_BROWSER_CHROME,dev_fp_579_6464,0,1,1,3,1.53,51.4798717033396,-0.12389991749203332,0
1c3e5d29-f9d7-4098-97ed-49a66972baf9,e4e61b26-78aa-42f5-9c6e-afd9539c70ee,2026-07-18T05:43:19,5,5,22.38,16.17,1.384,5812,Costa Coffee,4,POS,WEB_BROWSER_SAFARI,dev_fp_464_1042,0,1,1,1,1.99,55.94222567399659,-3.2092947765416078,0
8d377681-6516-4a53-ba2f-59066645a8ff,4428ae5e-27a4-4885-a349-940f86055ce8,2026-07-18T05:46:24,5,5,26.66,20.65,1.291,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_1051_1969,0,1,2,4,0.81,53.787388821940176,-1.5639532495260386,0
32355010-9ebd-4562-8185-d51ce1c54ff4,4f15244e-332d-4196-bd2f-9a2a9be238bb,2026-07-18T05:49:44,5,5,62.16,59.92,1.037,5812,Costa Coffee,4,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_1226_9228,0,1,1,3,2.95,51.47085694072928,-2.575265147443721,0
cb8821e1-b029-4b2a-b36e-ffdb8fff04e5,31e48dbc-94c7-4a5a-ba39-6db30896c55d,2026-07-18T05:52:08,5,5,27.93,23.0,1.214,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_IOS,dev_fp_778_4271,0,1,1,1,1.78,54.616601225827836,-5.923966288680709,0
1745e353-34c9-485a-83c2-5051bba27f65,12b568e5-e3c4-4b8d-bc65-1db8721794ed,2026-07-18T05:56:10,5,5,29.54,59.59,0.496,5411,Sainsbury's Supermarkets,5,POS,MOBILE_IOS,dev_fp_388_8253,0,1,1,1,0.81,54.59996802071086,-5.8730561820602905,0
b9ac1fe0-39c8-491f-9f53-876632f46e89,6f22ac17-f854-4197-adbc-02f9296b0da2,2026-07-18T05:59:33,5,5,63.92,50.43,1.267,5732,Currys PC World,25,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_760_5846,0,1,2,2,1.47,51.5123359677045,-0.13216687076548483,0
5bf6c477-8072-45fd-8cf8-d8f5fadefa85,511c3567-c002-4e60-9672-c69bfa7996e0,2026-07-18T06:01:41,6,5,26.5,28.71,0.923,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_IOS,dev_fp_928_1674,0,0,1,4,4.22,52.48111011234321,-1.864302142189165,0
bbd26f49-7a01-42f7-8590-731bbce23dda,b9d94136-7033-4ebc-934f-c101597ddf99,2026-07-18T06:02:13,6,5,22.8,20.59,1.107,5311,Amazon UK Retail,10,ATM,WEB_BROWSER_CHROME,dev_fp_577_4475,0,0,1,4,1.88,51.45324447660501,-2.5682924319232185,0
5f504fa5-dbe9-4974-8e97-31d5d90ee9e4,25750131-8e1f-40f6-a10d-1a6da52c9884,2026-07-18T06:02:50,6,5,22.89,31.01,0.738,6051,Binance UK Crypto Exchange,75,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_423_3973,0,0,2,2,1.77,52.49049456524218,-1.9329861899469636,0
9950cf7b-a47a-4214-8aa0-caf874ffe151,474ff8ea-243a-4a99-bc06-153f605a3685,2026-07-18T06:05:42,6,5,24.1,35.31,0.683,5311,Amazon UK Retail,10,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_306_8758,0,0,1,4,6.02,51.56620504697133,-0.1499747739206467,0
a631560e-7887-455d-bd20-71d2b740a601,f920b998-c52c-4f3b-b5be-ec75e11befd4,2026-07-18T06:07:33,6,5,16.84,18.02,0.935,5812,Costa Coffee,4,POS,WEB_BROWSER_SAFARI,dev_fp_655_6585,0,0,2,2,4.32,51.5146399753814,-0.14405220873365476,0
bfee49f1-e8ad-4eed-99a3-72d631980d3f,5a121cfa-2311-4e69-b5f7-ff1cca4ae84f,2026-07-18T06:09:37,6,5,18.12,21.08,0.86,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_845_1783,0,0,1,2,1.1,53.785081057440486,-1.5266391120262586,0
87c73a27-2fa2-44cc-a9ed-6d871e7e1dae,207748e1-262d-46b5-8af0-63b303cd9e25,2026-07-18T06:10:58,6,5,38.33,39.13,0.98,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_1183_2922,0,0,1,1,2.26,54.59818463603941,-5.998045712860479,0
ffda5eb1-8028-43ef-bcc5-af99f918052a,20094b96-c6ac-4cd6-84c2-de09599b205a,2026-07-18T06:13:20,6,5,38.69,34.78,1.112,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_943_7532,0,0,1,1,2.15,51.55457750045413,-0.11713627168671364,0
419a1964-446c-432f-8083-1bd4510567be,c8a7af39-3a5b-442c-8723-9172ad279109,2026-07-18T06:16:02,6,5,16.99,10.95,1.552,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_ANDROID,dev_fp_941_3353,0,0,1,3,2.47,51.48895561907907,-0.1606050267287377,0
2297c9ed-d3ec-4b32-98fb-44ae06a69d69,b9b0a7ca-7545-468f-a2a5-67805344576c,2026-07-18T06:19:41,6,5,16.48,15.13,1.089,5411,Sainsbury's Supermarkets,5,ATM,MOBILE_ANDROID,dev_fp_486_5342,0,0,2,2,2.56,53.51909223272907,-2.2419280128090224,0
a8c74bb5-5aa6-4f84-acee-3193182076c6,2abcec61-f773-4c47-aa3d-e4eecfb688ed,2026-07-18T06:20:02,6,5,78.17,56.58,1.382,5541,Shell Petrol UK,8,ATM,MOBILE_ANDROID,dev_fp_1151_6224,0,0,2,3,0.35,53.507578096661405,-2.2333611764142205,0
8169664d-0b9b-4278-8d3c-6e8263b90443,ff1c2c97-a89c-4e02-bc03-a742965b9ad4,2026-07-18T06:21:33,6,5,22.58,11.05,2.043,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_904_7523,0,0,1,3,0.64,54.58737235326441,-5.934399872044572,0
d677c30e-9600-42fd-ab3c-a8f2e6d8130c,9dd3b799-5841-4281-a86d-141016830453,2026-07-18T06:23:03,6,5,14.69,14.57,1.008,5311,Amazon UK Retail,10,POS,WEB_BROWSER_CHROME,dev_fp_511_5712,0,0,2,2,1.84,51.48402292560728,-0.10420741069843657,0
a60f5041-be6e-450a-b3e9-959e8d3724c9,f3ba894a-72ab-4b99-a5df-c40723579df1,2026-07-18T06:26:31,6,5,41.58,38.12,1.091,5311,Amazon UK Retail,10,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_909_8372,0,0,1,4,0.82,54.59972075295172,-5.9080059045100555,0
2b96eaaa-23be-4fb8-b92c-3e85495df3c4,da4a4030-2042-44a3-8b28-0478a8197159,2026-07-18T06:30:51,6,5,109.83,72.74,1.51,5812,Costa Coffee,4,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_347_1282,0,0,1,2,2.53,53.47439935820095,-2.243646710009208,0
fe3a584b-b002-45f4-b4fd-5af611a93158,3728f107-2fde-4614-b1c0-9f11b7e61ef1,2026-07-18T06:32:35,6,5,10.64,8.86,1.201,4111,Transport for London (TfL),2,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_402_4824,0,0,1,4,2.31,51.49303337279824,-0.09654634741566556,0
8b4f41a7-80d7-4cfc-a17d-6110defede9a,2dca79e9-1ab8-4e99-aaef-6ed680f2ee76,2026-07-18T06:36:49,6,5,25.33,24.66,1.027,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_1003_9589,0,0,2,2,1.57,55.98865203879399,-3.176164605048621,0
37be71c0-02e4-4de5-874f-bac0c3bd424a,a8378342-1f86-4b18-82da-7cf78a859814,2026-07-18T06:41:13,6,5,10.27,20.63,0.498,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_21_5333,0,0,2,3,1.89,54.58552338270323,-5.938286326306894,0
bce1fcae-3f79-490d-b888-6b1c1aebcb11,69f6bab6-0fef-4408-a2a6-eeb59c991127,2026-07-18T06:43:34,6,5,24.04,29.94,0.803,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_594_1858,0,0,1,1,2.42,51.48857239337162,-3.1707756946017667,0
788c37e1-ddbd-43b5-b1ab-5739f6c06325,3095f813-e421-4b55-8cba-325a6ee7ec61,2026-07-18T06:47:29,6,5,16.75,17.32,0.967,4111,Transport for London (TfL),2,ONLINE_BANKING,WEB_BROWSER_SAFARI,dev_fp_601_1710,0,0,1,2,3.2,55.95084434298619,-3.161868948753319,0
7e03d3a3-6a91-4ed2-aeec-bfe374a5df66,d628559f-a7e5-4163-a0be-2b28f3a73507,2026-07-18T06:49:09,6,5,9.33,12.8,0.729,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_IOS,dev_fp_1215_2113,0,0,1,1,0.91,53.47135167969618,-2.274592111308127,0
86e742c8-d6a2-4185-ad32-fdd1dc68b22c,696e8f94-29f8-43a7-a3e4-274ea1649dce,2026-07-18T06:50:55,6,5,35.25,39.2,0.899,5311,Amazon UK Retail,10,ATM,MOBILE_IOS,dev_fp_1032_1689,0,0,1,1,0.56,52.48180632405,-1.8863307601452393,0
75ff1a3b-37ef-49e8-8ad0-f49ee867a40d,5163b8fc-28af-4efe-9425-86b3e27d804d,2026-07-18T06:54:30,6,5,11.06,25.82,0.428,5732,Currys PC World,25,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_823_1333,0,0,1,1,2.73,51.49896905623617,-0.12700199217057684,0
63809402-b609-42fa-95b2-ec76da102dbd,38cd4f4b-9330-46ee-9213-ef3fed9c517f,2026-07-18T06:59:09,6,5,54.34,35.59,1.527,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_469_6446,0,0,1,3,2.08,51.49499805224887,-0.12073584313233557,0
bf1a0c9b-6dd6-4af7-abd9-729f8d49f1fc,3c4d7489-2431-496f-9738-a4bceabf78d4,2026-07-18T07:02:59,7,5,50.44,54.63,0.923,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_ANDROID,dev_fp_95_2163,0,0,1,3,2.26,51.471356484463136,-2.541007011786576,0
b867fac2-269e-4248-858e-f653365a6f3a,8c25da94-0813-4d40-8091-a0475f615378,2026-07-18T07:04:18,7,5,46.44,37.78,1.229,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_ANDROID,dev_fp_320_7071,0,0,2,2,2.43,53.5366122416209,-2.2641847034073304,0
9685f16d-179f-4aec-a6f3-9f186cfc5a9c,07d2c9f1-13b6-4acc-919a-2e3454ed3e15,2026-07-18T07:07:20,7,5,23.61,14.01,1.685,5311,Amazon UK Retail,10,MOBILE_APP,MOBILE_ANDROID,dev_fp_247_1090,0,0,1,1,2.86,53.83253067972025,-1.540105074908025,0
9b39d92c-fd32-4dc3-9d95-5cd9ab491fef,d0e88c0a-1bd4-4b21-93e4-272963bc8f17,2026-07-18T07:10:13,7,5,27.79,29.11,0.955,5411,Tesco Stores UK,5,POS,MOBILE_ANDROID,dev_fp_533_2476,0,0,1,3,0.81,51.499675692755204,-3.1650419711161915,0
0fc0edf3-fc87-402f-bf36-f8337a067b84,475d69a1-b5f2-471a-9983-132100533eab,2026-07-18T07:12:46,7,5,72.65,103.67,0.701,5812,Costa Coffee,4,MOBILE_APP,MOBILE_IOS,dev_fp_214_1727,0,0,1,4,0.51,51.48942397615392,-0.10824082160630846,0
b8f4dde0-23be-493c-ba36-f9d599d9f7bc,0ef03c10-0bd0-4875-8401-67704b8fa061,2026-07-18T07:13:17,7,5,4.42,14.43,0.306,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_1219_8916,0,0,1,3,2.34,51.439689070276934,-2.5385232813066447,0
766e811c-ebb7-4689-8403-be696a87c1c2,d26663de-5aad-4269-bba4-58db3812e4b6,2026-07-18T07:17:23,7,5,9.63,18.12,0.531,5411,Tesco Stores UK,5,MOBILE_APP,MOBILE_IOS,dev_fp_887_9047,0,0,2,2,1.83,51.49552298475845,-3.1973766469517275,0
86f359df-f3c2-41bf-986e-ed5565383b61,a4070e8b-bc72-4b34-bba6-78b3cb6a7149,2026-07-18T07:22:08,7,5,25.01,24.98,1.001,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_IOS,dev_fp_1095_5054,0,0,1,1,2.08,53.499695802394925,-2.2277600624766283,0
663705e2-4758-4b94-9501-c3943be287c3,841c4491-0dfa-484a-9279-b1e912c5fd4d,2026-07-18T07:24:51,7,5,9.02,9.44,0.956,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_210_6139,0,0,1,4,3.48,51.507521002232366,-0.11321029951320247,0
d129cc98-6d67-43a5-b27b-b41ec275e699,f0e2963f-3814-4343-9399-3259018dfa14,2026-07-18T07:28:21,7,5,10.97,14.87,0.738,5311,Amazon UK Retail,10,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_1048_8793,0,0,1,3,3.3,51.48030172876654,-0.12740764912080985,0
eae99049-8331-43df-90d9-f55dbe5efa67,5e950370-5667-476b-9565-80093110edee,2026-07-18T07:29:48,7,5,10.32,13.18,0.783,5411,Tesco Stores UK,5,ONLINE_BANKING,WEB_BROWSER_CHROME,dev_fp_237_2530,0,0,1,2,1.72,51.48163835806303,-0.1337880577502603,0
690b5904-3cfe-4912-8f32-2a37ef6bc575,249332a3-ba66-4d6f-bf11-dae2da1ddbd6,2026-07-18T07:30:12,7,5,62.63,44.7,1.401,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_ANDROID,dev_fp_1132_1372,0,0,1,4,1.15,54.639195735748096,-5.967408942890072,0
fea54897-c83c-4b30-8f74-4283d95d11d1,137d1e9b-411b-4b1a-89b3-4e1a7de71f73,2026-07-18T07:34:53,7,5,13.8,11.88,1.162,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_1109_3161,0,0,2,2,0.39,51.46692442101863,-0.14170003424873948,0
c969e7e0-0190-4e64-b351-aa5d234fb939,8b942de8-78d6-492d-b8b1-7502e3c8e571,2026-07-18T07:36:51,7,5,7.44,14.54,0.512,5411,Tesco Stores UK,5,ONLINE_BANKING,MOBILE_IOS,dev_fp_953_6364,0,0,1,1,2.18,51.46231668624981,-3.1887813885469236,0
87d1300b-b766-470e-a3b0-99e090540731,8d8566a2-40a6-4ba3-8b2f-e49876cf985d,2026-07-18T07:38:17,7,5,27.78,23.57,1.179,5411,Tesco Stores UK,5,ATM,MOBILE_IOS,dev_fp_575_4109,0,0,1,2,5.27,51.52238118071506,-0.12491852935918542,0
974159e1-3a74-4aa2-abdd-15b7ac5aed20,8ffdb282-547e-435c-98bd-593eb79ac66b,2026-07-18T07:40:04,7,5,24.31,15.72,1.546,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_461_2143,0,0,1,1,0.59,51.52295939490923,-0.1478463907340444,0
a9097557-2876-4cbe-8e87-d8730b68d7dc,e5a7a627-f9dd-4d12-b283-6429494b0f86,2026-07-18T07:43:23,7,5,69.59,61.49,1.132,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_397_8381,0,0,1,3,1.23,51.44522642884422,-2.59202430567684,0
7924352c-4cb8-44a1-8c48-d269123bf6c5,499035a3-669a-4277-b1b6-7ad02a0d0985,2026-07-18T07:46:23,7,5,24.0,17.97,1.336,5812,Costa Coffee,4,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_722_2479,0,0,1,2,3.57,51.554932481499556,-0.1336581621950061,0
300fb1bb-16eb-4cef-9daf-153fa0a95313,d563235b-3efc-43fe-b0f4-fbd3c973b27d,2026-07-18T07:49:07,7,5,21.57,13.99,1.542,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_1224_5501,0,0,1,2,1.44,51.4950419625405,-0.14866069665487172,0
a6c8fc4d-adb4-4810-ac26-5221190670b1,69b45231-90e4-4b03-b78e-107d82051c91,2026-07-18T07:50:02,7,5,13.63,20.8,0.655,5411,Sainsbury's Supermarkets,5,ONLINE_BANKING,MOBILE_ANDROID,dev_fp_262_8206,0,0,1,2,2.94,51.449412833206694,-2.596505684873257,0
3b910464-815d-422e-82c0-a3fcea4f6da4,a315965e-2d08-4f20-a2e9-e7134f2e8347,2026-07-18T07:54:29,7,5,45.95,59.99,0.766,5732,Currys PC World,25,ONLINE_BANKING,WEB_BROWSER_CHROME,dev_fp_731_9266,0,0,2,3,2.12,51.46605178238129,-0.13927874283782044,0
80e8ae6a-4c86-41fb-8e4d-d18c94a94acf,5ecd14a8-81bd-42bb-8a2a-1b957d78b3da,2026-07-18T07:55:40,7,5,24.11,25.71,0.938,4111,Transport for London (TfL),2,MOBILE_APP,WEB_BROWSER_SAFARI,dev_fp_317_2983,0,0,1,2,4.47,55.98577274806256,-3.169295273838635,0
1a5cfcc7-ed86-48b7-b4d7-6880773cbc47,971eba6f-0c26-4b73-a5cc-f6e69d21259c,2026-07-18T07:58:51,7,5,217.74,14.19,15.345,6051,Binance UK Crypto Exchange,75,MOBILE_APP,WEB_BROWSER_SAFARI,foreign_dev_97f926e9,1,0,2,7,5562.74,40.79337685238346,-74.0034419231683,1
7ff2fbf5-3931-4e54-aa5d-f3cc77a79918,c88c254d-342f-45b6-ae73-4860417a7969,2026-07-18T07:59:39,7,5,6.71,11.17,0.601,5732,Currys PC World,25,POS,MOBILE_ANDROID,dev_fp_588_3858,0,0,2,2,1.76,55.97643825057537,-3.1980340000174112,0
454ed418-8801-4f67-923f-b9071d98d2ed,435c66eb-cc07-4605-99bf-6cf589a5c209,2026-07-18T08:01:33,8,5,6.25,34.89,0.179,4111,Transport for London (TfL),2,MOBILE_APP,MOBILE_ANDROID,dev_fp_1180_4422,0,0,1,1,0.77,51.50343648151544,-0.0984666655396504,0
737329e1-e872-42d3-ba81-4fa18600a09d,d6a9df6f-9090-471d-805e-7b5f71aebc11,2026-07-18T08:01:52,8,5,3.53,5.0,0.706,5411,Sainsbury's Supermarkets,5,ONLINE_BANKING,WEB_BROWSER_CHROME,dev_fp_328_9817,0,0,1,2,4.28,53.8525617278393,-1.5438102805477878,0
d1d5fb9f-a258-4ba0-a851-a5d244283862,a87862e6-4bf2-4bbf-aedb-9e271860e511,2026-07-18T08:02:16,8,5,38.05,33.83,1.125,5411,Sainsbury's Supermarkets,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_89_9479,0,0,1,1,3.43,52.47833009172488,-1.9000085134097227,0
c488fea6-3c6d-448e-a4ec-287ccb0aafb4,c7b22a1a-c010-4bc7-a6b6-d929125fe880,2026-07-18T08:04:39,8,5,21.32,25.15,0.848,5411,Sainsbury's Supermarkets,5,MOBILE_APP,MOBILE_ANDROID,dev_fp_1107_9361,0,0,1,1,0.78,51.53221527707315,-0.11962206082003106,0
d3150ddb-41d3-4356-b059-4d6e4f2e414b,207748e1-262d-46b5-8af0-63b303cd9e25,2026-07-18T08:05:56,8,5,53.62,39.13,1.37,5812,Costa Coffee,4,MOBILE_APP,MOBILE_ANDROID,dev_fp_1183_2922,0,0,1,1,2.24,54.59766374752842,-5.9633315263202835,0
670a2ab2-029e-4c60-b019-84916c4e0360,b18c15bc-8415-4980-b2b3-66e3f8b717f2,2026-07-18T08:06:39,8,5,46.66,47.24,0.988,5411,Tesco Stores UK,5,POS,MOBILE_ANDROID,dev_fp_1176_5398,0,0,2,3,0.47,52.456522818090875,-1.8687712932935512,0
c9b11a9f-6f51-4c24-af59-cf414f530baa,9810a362-9963-42ca-85f6-aa40f9a44e27,2026-07-18T08:10:24,8,5,20.19,21.27,0.949,5411,Tesco Stores UK,5,MOBILE_APP,WEB_BROWSER_CHROME,dev_fp_460_9327,0,0,1,4,0.4,53.481964897452606,-2.226456978017526,0
